"","long","lat","fecha_instalacion","elemento","linea_1","linea_2","linea_3","observaciones","calle_nombre","calle_altura","barrio","comuna","codigo_postal","codigo_postal_argentino"
"494",-58.3705103671509,-34.6302774099965,"2013-04-01 00:00:00","POSTE","39","93","","NUEVO","REGIMIENTO DE PATRICIOS ,AV.","70","Boca","COMUNA 04",1265,"C1265ADN"
"495",-58.3704499697783,-34.6309316821002,"2013-04-01 00:00:00","POSTE","10","70","","NUEVO","REGIMIENTO DE PATRICIOS ,AV.","106","Boca","COMUNA 04",1265,"C1265ADO"
"496",-58.3907993895837,-34.6295409860915,"2013-05-01 00:00:00","POSTE","37","150","","NUEVO","ENTRE RIOS, AV.","1812","Constitucion","COMUNA 01",1133,"C1133AAT"
"497",-58.3913495746501,-34.6236714071487,"2013-06-01 00:00:00","POSTE","6","","","NUEVO","Av. Entre Rios","1260","Constitucion","COMUNA 01",1133,"C1133AAN"
"498",-58.3915855023454,-34.6187109188304,"2013-06-01 00:00:00","POSTE","151","","","NUEVO","ENTRE RIOS, AV.","850","Constitucion","COMUNA 01",1080,"C1080ABP"
"499",-58.3690873682907,-34.6406806904295,"2013-07-01 00:00:00","POSTE","74","","","NUEVO","Av. Regimiento de Patricios","1160","Boca","COMUNA 04",1265,"C1265AER"
"500",-58.3690873682907,-34.6406806904295,"2013-07-01 00:00:00","POSTE","33","39","","NUEVO","Av. Regimiento de Patricios","1160","Boca","COMUNA 04",1265,"C1265AER"
"501",-58.3744047614756,-34.6172448742371,"2013-08-01 00:00:00","POSTE","","","","NUEVO","Av. Independencia","597","San Telmo","COMUNA 01",1099,"C1099AAF"
"502",-58.38841374,-34.62724388,"2013-08-01 00:00:00","POSTE","168","","","NUEVO","Av. Juan de Garay","1616","Constitucion","COMUNA 01",1153,"C1153ACO"
"503",-58.3831127535167,-34.6270388221992,"2013-08-01 00:00:00","POSTE","4","133","","NUEVO","GARAY, JUAN DE AV.","1212","Constitucion","COMUNA 01",1153,"C1153ABX"
"504",-58.3831127535167,-34.6270388221992,"2013-08-01 00:00:00","POSTE","12","","","NUEVO","GARAY, JUAN DE AV.","1214","Constitucion","COMUNA 01",1153,"C1153ABX"
"505",-58.3837965150451,-34.6270632107339,"2013-08-01 00:00:00","POSTE","62","97","","NUEVO","GARAY, JUAN DE AV.","1264","Constitucion","COMUNA 01",1153,"C1153ABX"
"506",-58.3837965150451,-34.6270632107339,"2013-08-01 00:00:00","POSTE","143","","","NUEVO","GARAY, JUAN DE AV.","1266","Constitucion","COMUNA 01",1153,"C1153ABX"
"507",-58.3837965150451,-34.6270632107339,"2013-08-01 00:00:00","POSTE","84","151","","NUEVO","GARAY, JUAN DE AV.","1270","Constitucion","COMUNA 01",1153,"C1153ABX"
"508",-58.3837965150451,-34.6270632107339,"2013-08-01 00:00:00","POSTE","168","","","NUEVO","GARAY, JUAN DE AV.","1272","Constitucion","COMUNA 01",1153,"C1153ABX"
"509",-58.3864747926388,-34.6271674277001,"2013-08-01 00:00:00","POSTE","97","143","","NUEVO","GARAY, JUAN DE AV.","1450","Constitucion","COMUNA 01",1153,"C1153ABZ"
"510",-58.3867664772543,-34.627013189504,"2013-08-01 00:00:00","POSTE","168","","","NUEVO","GARAY, JUAN DE AV.","1473","Constitucion","COMUNA 01",1153,"C1153ABM"
"511",-58.3867857371342,-34.6270138982858,"2013-08-01 00:00:00","POSTE","84","151","","NUEVO","GARAY, JUAN DE AV.","1475","Constitucion","COMUNA 01",1153,"C1153ABM"
"512",-58.3889523287779,-34.6272644516742,"2013-08-01 00:00:00","POSTE","62","95","","NUEVO","GARAY, JUAN DE AV.","1656","Constitucion","COMUNA 01",1153,"C1153ACO"
"513",-58.3840195736197,-34.603924369527,"2013-09-01 00:00:00","POSTE","","","","NUEVO","Av. Corrientes","1218","San Nicolas","COMUNA 01",1043,"C1043AAZ"
"514",-58.3857558141434,-34.6040250707613,"2013-09-01 00:00:00","POSTE","TAXI "," 01 VEHICULO","","NUEVO","Av. Corrientes","1324","San Nicolas","COMUNA 01",1043,"C1043ABN"
"515",-58.36768878,-34.62397553,"2013-09-01 00:00:00","POSTE","130","159","","NUEVO","Av. Juan de Garay","189","San Telmo","COMUNA 01",1063,"C1063ABB"
"516",-58.38602819,-34.62698605,"2013-09-01 00:00:00","POSTE","95","129","","NUEVO","Av. Juan de Garay","1419","Constitucion","COMUNA 01",1153,"C1153ABM"
"517",-58.37510456,-34.60338657,"2013-09-01 00:00:00","POSTE","TAXI "," 02 VEHICULOS","","NUEVO","CORRIENTES, AV.","600","San Nicolas","COMUNA 01",1043,"C1043AAS"
"518",-58.37542715,-34.60340635,"2013-09-01 00:00:00","POSTE","6","50","","NUEVO","CORRIENTES, AV.","602","San Nicolas","COMUNA 01",1043,"C1043AAT"
"519",-58.37677821,-34.60348826,"2013-09-01 00:00:00","POSTE","TAXI "," 03 VEHICULOS","","NUEVO","CORRIENTES, AV.","702","San Nicolas","COMUNA 01",1043,"C1043AAU"
"520",-58.38308781,-34.60386933,"2013-09-01 00:00:00","POSTE","24","26","","NUEVO","CORRIENTES, AV.","1160","San Nicolas","COMUNA 01",1043,"C1043AAY"
"521",-58.38434519,-34.60394348,"2013-09-01 00:00:00","POSTE","29","111","","NUEVO","CORRIENTES, AV.","1250","San Nicolas","COMUNA 01",1043,"C1043AAZ"
"522",-58.38718784,-34.6041215,"2013-09-01 00:00:00","POSTE","24","26","","NUEVO","CORRIENTES, AV.","1444","San Nicolas","COMUNA 01",1042,"C1042AAN"
"523",-58.3799945960969,-34.6036854556823,"2013-10-01 00:00:00","POSTE","6","26","140","NUEVO","Av. Corrientes","932","San Nicolas","COMUNA 01",1043,"C1043AAW"
"524",-58.3837703,-34.62689806,"2013-10-01 00:00:00","POSTE","84","151","","NUEVO","Av. Juan de Garay","1269","Constitucion","COMUNA 01",1153,"C1153ABK"
"525",-58.38424398,-34.62691692,"2013-10-01 00:00:00","POSTE","","","","NUEVO","Av. Juan de Garay","1299","Constitucion","COMUNA 01",1153,"C1153ABK"
"526",-58.38424398,-34.62691692,"2013-10-01 00:00:00","POSTE","143","","","NUEVO","Av. Juan de Garay","1299","Constitucion","COMUNA 01",1153,"C1153ABK"
"527",-58.38841374,-34.62724388,"2013-10-01 00:00:00","POSTE","84","151","","NUEVO","Av. Juan de Garay","1616","Constitucion","COMUNA 01",1153,"C1153ACO"
"528",-58.39003951,-34.62713415,"2013-10-01 00:00:00","POSTE","133","143","","NUEVO","Av. Juan de Garay","1795","Constitucion","COMUNA 01",1153,"C1153ACC"
"529",-58.3818925991791,-34.6278827523936,"2013-10-01 00:00:00","POSTE","96","97","","NUEVO","Brasil","1156","Constitucion","COMUNA 01",1154,"C1154AAT"
"530",-58.3820990980503,-34.6278767329733,"2013-10-01 00:00:00","POSTE","60","","","NUEVO","BRASIL","1178","Constitucion","COMUNA 01",1154,"C1154AAT"
"531",-58.3776960127232,-34.6283414325092,"2013-10-01 00:00:00","POSTE","39","46","","NUEVO","CASEROS AV.","985","Constitucion","COMUNA 01",1152,"C1152AAF"
"532",-58.3758238,-34.60343067,"2013-10-01 00:00:00","POSTE","26","140","","NUEVO","CORRIENTES AV. ","640","San Nicolas","COMUNA 01",1043,"C1043AAT"
"533",-58.38341427,-34.6038885,"2013-10-01 00:00:00","POSTE","146","180","","NUEVO","CORRIENTES AV. ","1184","San Nicolas","COMUNA 01",1043,"C1043AAY"
"534",-58.38537312,-34.60400263,"2013-10-01 00:00:00","POSTE","140","","","NUEVO","CORRIENTES AV. ","1308","San Nicolas","COMUNA 01",1043,"C1043ABN"
"535",-58.38743244,-34.60414101,"2013-10-01 00:00:00","POSTE","24","26","","NUEVO","CORRIENTES AV. ","1472","San Nicolas","COMUNA 01",1042,"C1042AAN"
"536",-58.37982092,-34.60367481,"2013-10-01 00:00:00","POSTE","6","180","","NUEVO","CORRIENTES, AV.","926","San Nicolas","COMUNA 01",1043,"C1043AAW"
"537",-58.3835033286306,-34.6268881343312,"2013-10-01 00:00:00","POSTE","61","133","","NUEVO","Garay, Juan De Av. ","1237","Constitucion","COMUNA 01",1153,"C1153ABK"
"538",-58.3860105356487,-34.6271503627723,"2013-10-01 00:00:00","POSTE","12","","","NUEVO","Garay, Juan De Av. ","1408","Constitucion","COMUNA 01",1153,"C1153ABZ"
"539",-58.3860775258729,-34.6271528256736,"2013-10-01 00:00:00","POSTE","4","133","","NUEVO","Garay, Juan De Av. ","1412","Constitucion","COMUNA 01",1153,"C1153ABZ"
"540",-58.38144487,-34.62885933,"2013-10-01 00:00:00","POSTE","45","79","","NUEVO","LIMA","1791","Constitucion","COMUNA 01",1138,"C1138ACK"
"541",-58.3809749615651,-34.6028061388197,"2013-10-01 00:00:00","POSTE","TAXI "," 12 VEHICULOS","","NUEVO","PELLEGRINI, CARLOS","481","San Nicolas","COMUNA 01",1009,"C1009ABI"
"542",-58.3809829756053,-34.6026531340667,"2013-10-01 00:00:00","POSTE","TAXI "," 01 VEHICULO","","NUEVO","PELLEGRINI, CARLOS","495","San Nicolas","COMUNA 01",1009,"C1009ABI"
"543",-58.37026046,-34.63294028,"2013-10-01 00:00:00","POSTE","24","74","","NUEVO","Regimiento Patricios","320","Boca","COMUNA 04",1265,"C1265ADQ"
"544",-58.36806071,-34.64760061,"2013-10-01 00:00:00","POSTE","39","93","","NUEVO","Regimiento Patricios","1880","Boca","COMUNA 04",1266,"C1266AAR"
"545",-58.3837703,-34.62689806,"2013-11-01 00:00:00","POSTE","168","","","NUEVO","Av. Juan de Garay","1269","Constitucion","COMUNA 01",1153,"C1153ABK"
"546",-58.3900395084704,-34.6271341527635,"2013-11-01 00:00:00","POSTE","61","97","","NUEVO","Garay, Juan De Av. ","1789","Constitucion","COMUNA 01",1153,"C1153ACC"
"547",-58.36800776,-34.62346889,"2013-11-01 00:00:00","POSTE","129","152","","NUEVO","Paseo Colon Av.","1366","San Telmo","COMUNA 01",1063,"C1063ADN"
"548",-58.3760396194926,-34.6034439052447,"2013-12-01 00:00:00","POSTE","146","180","","NUEVO","Av. Corrientes","668","San Nicolas","COMUNA 01",1043,"C1043AAT"
"549",-58.391536592846,-34.6200253222636,"2013-12-01 00:00:00","POSTE","12","","","NUEVO","Av. Entre Rios","986","Constitucion","COMUNA 01",1080,"C1080ABQ"
"550",-58.3905405783422,-34.6316975315048,"2013-12-01 00:00:00","POSTE","50","150","","NUEVO","Av. Entre Rios","2010","Constitucion","COMUNA 01",1133,"C1133AAV"
"551",-58.37806154,-34.62819073,"2013-12-01 00:00:00","POSTE","45","98","","NUEVO","Bernardo de irigoyen","1682","Constitucion","COMUNA 01",1138,"C1138ABJ"
"552",-58.37806154,-34.62819073,"2013-12-01 00:00:00","POSTE","154","","","NUEVO","Bernardo de irigoyen","1682","Constitucion","COMUNA 01",1138,"C1138ABJ"
"553",-58.37982092,-34.60367481,"2013-12-01 00:00:00","POSTE","50","140","","NUEVO","CORRIENTES AV. ","924","San Nicolas","COMUNA 01",1043,"C1043AAW"
"554",-58.3702508931457,-34.6330143864394,"2014-01-01 00:00:00","POSTE","39","93","","NUEVO","Av. Regimiento de Patricios","336","Boca","COMUNA 04",1265,"C1265ADQ"
"555",-58.3788541687243,-34.6301437333938,"2014-01-01 00:00:00","POSTE","TAXI "," 05 VEHICULOS","","NUEVO","HORNOS, GRAL. ","53","Constitucion","COMUNA 01",1154,"C1154ACA"
"556",-58.373536,-34.61264478,"2014-02-01 00:00:00","POSTE","22","29","","NUEVO","BELGRANO, AV.","508","Monserrat","COMUNA 01",1092,""
"557",-58.37565852,-34.61262887,"2014-02-01 00:00:00","POSTE","28","126","","NUEVO","BELGRANO, AV.","671","Monserrat","COMUNA 01",1092,""
"558",-58.38205235,-34.61322858,"2014-02-01 00:00:00","POSTE","98","","","NUEVO","BELGRANO, AV.","1110","Monserrat","COMUNA 01",1092,""
"559",-58.3737570959273,-34.6126585080976,"2014-03-01 00:00:00","POSTE","24","","","NUEVO","Av. Belgrano","520","Monserrat","COMUNA 01",1092,""
"560",-58.3757148162411,-34.6126328453558,"2014-03-01 00:00:00","POSTE","24","86","","NUEVO","Av. Belgrano","677","Monserrat","COMUNA 01",1092,""
"561",-58.38700556,-34.60410696,"2014-03-01 00:00:00","POSTE","146","180","","NUEVO","CORRIENTES AV. ","1430","San Nicolas","COMUNA 01",1042,""
"562",-58.37725791,-34.60612836,"2014-04-01 00:00:00","POSTE","91","111","","NUEVO","Av. Pte. R. Saenz Peña","752","San Nicolas","COMUNA 01",1035,""
"563",-58.3816726376504,-34.6267775721858,"2014-04-01 00:00:00","POSTE","97","","","NUEVO","Garay, Juan De Av. ","1151","Constitucion","COMUNA 01",1153,""
"564",-58.3859770755306,-34.6261526342291,"2014-05-01 00:00:00","POSTE","62","","","NUEVO","PAVON, AV.","1420","Constitucion","COMUNA 01",1151,""
"565",-58.3754867988159,-34.6271544099283,"2014-06-01 00:00:00","POSTE","39","","","NUEVO","Caseros Av. ","795","San Telmo","COMUNA 01",1152,""
"566",-58.3742751274556,-34.6126964881332,"2014-07-01 00:00:00","POSTE","28","126","","NUEVO","Av. Belgrano","568","Monserrat","COMUNA 01",1092,""
"567",-58.3846928385985,-34.622405886723,"2014-07-01 00:00:00","POSTE","129","","","NUEVO","SAN JUAN, AV.","1316","Constitucion","COMUNA 01",1148,""
"568",-58.3847146416252,-34.6224069469288,"2014-07-01 00:00:00","POSTE","53","126","","NUEVO","SAN JUAN, AV.","1318","Constitucion","COMUNA 01",1148,""
"569",-58.3508814101966,-34.6241492214742,"2014-10-01 00:00:00","POSTE","2","4","","NUEVO","ESPAÑA, AV.","2700","Boca","COMUNA 04",1107,""
"570",-58.37314583,-34.61673121,"2014-11-01 00:00:00","POSTE","","","","NUEVO","BOLIVAR","761","San Telmo","COMUNA 01",1066,""
"571",-58.37313763,-34.61694061,"2014-11-01 00:00:00","POSTE","24","29","","NUEVO","BOLIVAR","779","San Telmo","COMUNA 01",1066,""
"572",-58.3745820662303,-34.6140567159835,"2014-11-01 00:00:00","POSTE","28","126","","NUEVO","PERU","516","Monserrat","COMUNA 01",1068,""
"573",-58.3745806931191,-34.6140795348377,"2014-11-01 00:00:00","POSTE","24","86","","NUEVO","PERU","518","Monserrat","COMUNA 01",1068,""
"574",-58.3716260207327,-34.6135728040316,"2014-11-01 00:00:00","POSTE","2","103","","NUEVO","VENEZUELA","395","Monserrat","COMUNA 01",1095,""
"575",-58.3773558072334,-34.6139501980584,"2014-11-01 00:00:00","POSTE","2","103","","NUEVO","VENEZUELA","795","Monserrat","COMUNA 01",1095,""
"576",-58.3702692737905,-34.6328529334268,"2014-12-01 00:00:00","POSTE","22","46","","NUEVO","Av. Regimiento de Patricios","312","Boca","COMUNA 04",1265,""
"577",-58.3685995865867,-34.6439582764274,"2014-12-01 00:00:00","POSTE","24","70","","NUEVO","Av. Regimiento de Patricios","1506","Boca","COMUNA 04",1266,""
"578",-58.37313763,-34.61694061,"2014-12-01 00:00:00","POSTE","22","28","","NUEVO","BOLIVAR","785","San Telmo","COMUNA 01",1066,""
"579",-58.3746452213095,-34.6074929346669,"2014-12-01 00:00:00","POSTE","105","","","NUEVO","DIAGONAL NORTE","570","San Nicolas","COMUNA 01",1035,""
"580",-58.3814627,-34.62835177,"2014-12-01 00:00:00","POSTE","91","","","NUEVO","LIMA","1745","Constitucion","COMUNA 01",1138,""
"581",-58.3745779468725,-34.6141251725549,"2014-12-01 00:00:00","POSTE","8","","","NUEVO","PERU","522","Monserrat","COMUNA 01",1068,""
"582",-58.3743911839241,-34.6175913445343,"2014-12-01 00:00:00","POSTE","24","","","NUEVO","PERU","814","San Telmo","COMUNA 01",1068,""
"583",-58.3743905508539,-34.6175917465797,"2014-12-01 00:00:00","POSTE","28","126","","NUEVO","PERU","842","San Telmo","COMUNA 01",1068,""
"584",-58.37384459,-34.6095298,"2015-01-01 00:00:00","POSTE","28","126","","NUEVO","Av. Pres. Julio A. Roca","516","Monserrat","COMUNA 01",1067,""
"585",-58.37405085,-34.609451,"2015-01-01 00:00:00","POSTE","126","","","NUEVO","Av. Pres. Julio A. Roca","539","Monserrat","COMUNA 01",1067,""
"586",-58.3742053,-34.60959297,"2015-01-01 00:00:00","POSTE","22","28","","NUEVO","Av. Pres. Julio A. Roca","575","Monserrat","COMUNA 01",1067,""
"587",-58.37428253,-34.60966395,"2015-01-01 00:00:00","POSTE","24","29","","NUEVO","Av. Pres. Julio A. Roca","593","Monserrat","COMUNA 01",1067,""
"588",-58.37464522,-34.60749293,"2015-01-01 00:00:00","POSTE","91","111","","NUEVO","Av. Pres. R. Saenz Peña","570","San Nicolas","COMUNA 01",1035,""
"589",-58.3606390786939,-34.6389898352103,"2015-01-01 00:00:00","POSTE","TAXI "," 03 VEHICULOS","","NUEVO","DON PEDRO DE MENDOZA, AV.","1819","Boca","COMUNA 04",1169,""
"590",-58.3605792592189,-34.6411378925638,"2015-01-01 00:00:00","POSTE","20","","","NUEVO","DON PEDRO DE MENDOZA, AV.","2158","Boca","COMUNA 04",1169,""
"591",-58.3586784085725,-34.6417148772258,"2015-01-01 00:00:00","POSTE","20","","","NUEVO","DON PEDRO DE MENDOZA, AV.","2300","Boca","COMUNA 04",1169,""
"592",-58.3768002416606,-34.611967790432,"2015-01-01 00:00:00","POSTE","24","","","NUEVO","ROCA, JULIO A. PRES, AV.","737","Monserrat","COMUNA 01",1067,""
"593",-58.3765208302505,-34.6119911142668,"2015-01-01 00:00:00","POSTE","28","126","","NUEVO","ROCA, JULIO A. PRES, AV.","738","Monserrat","COMUNA 01",1067,""
"594",-58.376842316161,-34.6120070852889,"2015-01-01 00:00:00","POSTE","29","","","NUEVO","ROCA, JULIO A. PRES, AV.","745","Monserrat","COMUNA 01",1067,""
"595",-58.3768738720624,-34.612036556413,"2015-01-01 00:00:00","POSTE","22","","","NUEVO","ROCA, JULIO A. PRES, AV.","751","Monserrat","COMUNA 01",1067,""
"596",-58.377308620468,-34.6124425797681,"2015-01-01 00:00:00","POSTE","28","126","","NUEVO","ROCA, JULIO A. PRES, AV.","775","Monserrat","COMUNA 01",1067,""
"597",-58.3769289703129,-34.6123722904104,"2015-01-01 00:00:00","POSTE","8","86","","NUEVO","ROCA, JULIO A. PRES, AV.","782","Monserrat","COMUNA 01",1067,""
"598",-58.3772162042933,-34.6123562702485,"2015-01-01 00:00:00","POSTE","24","","","NUEVO","ROCA, JULIO A. PRES, AV.","788","Monserrat","COMUNA 01",1067,""
"599",-58.357296249313,-34.6383829716022,"2015-02-01 00:00:00","POSTE","29","53","","NUEVO","Av. Don Pedro de Mendoza","1611","Boca","COMUNA 04",1169,""
"600",-58.37429698,-34.60994562,"2015-02-01 00:00:00","POSTE","TAXI "," 03 VEHICULOS","","NUEVO","Av. Julio A. Roca","568","Monserrat","COMUNA 01",1067,""
"601",-58.37869669,-34.6052651,"2015-02-01 00:00:00","POSTE","29","91","","NUEVO","Av. Pres. R. Saenz Peña","852","San Nicolas","COMUNA 01",1035,""
"602",-58.37265603,-34.62588558,"2015-02-01 00:00:00","POSTE","24","29","","NUEVO","Bolivar","1535","San Telmo","COMUNA 01",1141,""
"603",-58.37272845,-34.62412793,"2015-02-01 00:00:00","POSTE","22 (I) "," 28 (I)","","NUEVO","BOLIVAR ","1397","San Telmo","COMUNA 01",1141,""
"604",-58.3557271764583,-34.6190917609678,"2015-02-01 00:00:00","POSTE","2 (V) "," 4 (I)","","NUEVO","ESPAÑA AV. ","1851","Boca","COMUNA 04",NA,""
"605",-58.3530500994596,-34.6238616921263,"2015-02-01 00:00:00","POSTE","2 (I) "," 4 (V)","","NUEVO","ESPAÑA AV. ","2500","Boca","COMUNA 04",1107,""
"606",-58.37261058,-34.62658261,"2015-03-01 00:00:00","POSTE","22","","","NUEVO","Bolivar","1595","San Telmo","COMUNA 01",1141,""
"607",-58.37288108,-34.62112571,"2015-03-01 00:00:00","POSTE","22 (I) "," 28 (I)","","NUEVO","BOLIVAR ","1131","San Telmo","COMUNA 01",1066,""
"608",-58.37285234,-34.62173684,"2015-03-01 00:00:00","POSTE","24 (I) "," 29 (V)","","NUEVO","BOLIVAR ","1191","San Telmo","COMUNA 01",1066,""
"609",-58.37276204,-34.62348752,"2015-03-01 00:00:00","POSTE","24 (I) "," 29 (V)","","NUEVO","BOLIVAR ","1329","San Telmo","COMUNA 01",1141,""
"610",-58.3713416889324,-34.6254156499098,"2015-03-01 00:00:00","POSTE","4","129","","NUEVO","Brasil","418","San Telmo","COMUNA 01",1154,""
"611",-58.3715806437,-34.6254332611583,"2015-03-01 00:00:00","POSTE","62","143","","NUEVO","Brasil","432","San Telmo","COMUNA 01",1154,""
"612",-58.374215323429,-34.6256117353975,"2015-03-01 00:00:00","POSTE","62","143","","NUEVO","Brasil","604","San Telmo","COMUNA 01",1154,""
"613",-58.374378097787,-34.6256242823977,"2015-03-01 00:00:00","POSTE","4","129","","NUEVO","Brasil","626","San Telmo","COMUNA 01",1154,""
"614",-58.3770126695218,-34.6267404255121,"2015-03-01 00:00:00","POSTE","62","143","","NUEVO","Brasil","880","Constitucion","COMUNA 01",1154,""
"615",-58.3780992342167,-34.6273150005647,"2015-03-01 00:00:00","POSTE","","","","NUEVO","Brasil","958","Constitucion","COMUNA 01",1154,""
"616",-58.3781013378367,-34.6273170207481,"2015-03-01 00:00:00","POSTE","53","129","","NUEVO","Brasil","986","Constitucion","COMUNA 01",1154,""
"617",-58.3741440632414,-34.6196164662813,"2015-03-01 00:00:00","POSTE","126","","","NUEVO","CALVO, CARLOS ","599","San Telmo","COMUNA 01",1102,""
"618",-58.3770694814167,-34.6196880402031,"2015-03-01 00:00:00","POSTE","126","","","NUEVO","CALVO, CARLOS ","795","San Telmo","COMUNA 01",1102,""
"619",-58.3799717116213,-34.6197263536095,"2015-03-01 00:00:00","POSTE","126 (I)","","","NUEVO","CALVO, CARLOS ","995","Constitucion","COMUNA 01",1102,""
"620",-58.3710600466888,-34.6256856985839,"2015-03-01 00:00:00","POSTE","29","","","NUEVO","Defensa","1526","San Telmo","COMUNA 01",1143,""
"621",-58.3710359691294,-34.6259439477002,"2015-03-01 00:00:00","POSTE","22","53","","NUEVO","Defensa","1546","San Telmo","COMUNA 01",1143,""
"622",-58.37405472,-34.62315346,"2015-03-01 00:00:00","POSTE","24 (V) "," 28 (V)","","NUEVO","PERU ","1246","San Telmo","COMUNA 01",1141,""
"623",-58.37396744,-34.62461346,"2015-03-01 00:00:00","POSTE","24 (V) "," 28 (V)","","NUEVO","PERU ","1408","San Telmo","COMUNA 01",1141,""
"624",-58.3579015342298,-34.638675971176,"2015-04-01 00:00:00","POSTE","152","","","NUEVO","Av. Don Pedro de Mendoza","1657","Boca","COMUNA 04",1169,""
"625",-58.37062971,-34.60271943,"2015-05-01 00:00:00","POSTE","33","","","NUEVO","ALEM, LEANDRO N., AV.","424","San Nicolas","COMUNA 01",1003,""
"626",-58.37063387,-34.60265789,"2015-05-01 00:00:00","POSTE","93","130","","NUEVO","ALEM, LEANDRO N., AV.","426","San Nicolas","COMUNA 01",1003,""
"627",-58.36995493,-34.60241418,"2015-05-01 00:00:00","POSTE","50","","","NUEVO","ALEM, LEANDRO N., AV.","451","San Nicolas","COMUNA 01",1003,""
"628",-58.36998063,-34.60213229,"2015-05-01 00:00:00","POSTE","26","","","NUEVO","ALEM, LEANDRO N., AV.","473","San Nicolas","COMUNA 01",1003,""
"629",-58.37044311,-34.60130382,"2015-05-01 00:00:00","POSTE","7","93","","NUEVO","ALEM, LEANDRO N., AV.","521","San Nicolas","COMUNA 01",1001,""
"630",-58.37044311,-34.60130382,"2015-05-01 00:00:00","POSTE","130","","","NUEVO","ALEM, LEANDRO N., AV.","521","San Nicolas","COMUNA 01",1001,""
"631",-58.37046681,-34.60112105,"2015-05-01 00:00:00","POSTE","62","","","NUEVO","ALEM, LEANDRO N., AV.","551","San Nicolas","COMUNA 01",1001,""
"632",-58.37046681,-34.60112105,"2015-05-01 00:00:00","POSTE","33","143","","NUEVO","ALEM, LEANDRO N., AV.","551","San Nicolas","COMUNA 01",1001,""
"633",-58.37074676,-34.60110868,"2015-05-01 00:00:00","POSTE","22","","","NUEVO","ALEM, LEANDRO N., AV.","566","San Nicolas","COMUNA 01",1001,""
"634",-58.37074676,-34.60110868,"2015-05-01 00:00:00","POSTE","91","50","","NUEVO","ALEM, LEANDRO N., AV.","566","San Nicolas","COMUNA 01",1001,""
"635",-58.37050195,-34.60084993,"2015-05-01 00:00:00","POSTE","6","","","NUEVO","ALEM, LEANDRO N., AV.","585","San Nicolas","COMUNA 01",1001,""
"636",-58.37050195,-34.60084993,"2015-05-01 00:00:00","POSTE","22","","","NUEVO","ALEM, LEANDRO N., AV.","585","San Nicolas","COMUNA 01",1001,""
"637",-58.37082277,-34.60057079,"2015-05-01 00:00:00","POSTE","33","61","","NUEVO","ALEM, LEANDRO N., AV.","610","San Nicolas","COMUNA 01",1001,""
"638",-58.37084731,-34.60048058,"2015-05-01 00:00:00","POSTE","33","143","","NUEVO","ALEM, LEANDRO N., AV.","618","San Nicolas","COMUNA 01",1001,""
"639",-58.37089639,-34.60030022,"2015-05-01 00:00:00","POSTE","93","","","NUEVO","ALEM, LEANDRO N., AV.","632","San Nicolas","COMUNA 01",1001,""
"640",-58.37089639,-34.60030022,"2015-05-01 00:00:00","POSTE","130","","","NUEVO","ALEM, LEANDRO N., AV.","632","San Nicolas","COMUNA 01",1001,""
"641",-58.370612,-34.59899819,"2015-05-01 00:00:00","POSTE","7","23","","NUEVO","ALEM, LEANDRO N., AV.","751","San Nicolas","COMUNA 01",1001,""
"642",-58.37062405,-34.59895591,"2015-05-01 00:00:00","POSTE","28","56","","NUEVO","ALEM, LEANDRO N., AV.","755","San Nicolas","COMUNA 01",1001,""
"643",-58.37064213,-34.5988925,"2015-05-01 00:00:00","POSTE","93","130","","NUEVO","ALEM, LEANDRO N., AV.","761","San Nicolas","COMUNA 01",1001,""
"644",-58.37067226,-34.59878682,"2015-05-01 00:00:00","POSTE","62","143","","NUEVO","ALEM, LEANDRO N., AV.","771","San Nicolas","COMUNA 01",1001,""
"645",-58.37067226,-34.59878682,"2015-05-01 00:00:00","POSTE","152","","","NUEVO","ALEM, LEANDRO N., AV.","775","San Nicolas","COMUNA 01",1001,""
"646",-58.3695128072515,-34.6167651825145,"2015-05-01 00:00:00","POSTE","61","","","NUEVO","Av. Paseo Colon","753","San Telmo","COMUNA 01",1063,""
"647",-58.3692121665248,-34.6187629399548,"2015-05-01 00:00:00","POSTE","93","159","","NUEVO","Av. Paseo Colon","965","San Telmo","COMUNA 01",1063,""
"648",-58.3692246466307,-34.6187327922142,"2015-05-01 00:00:00","POSTE","33","130","","NUEVO","Av. Paseo Colon","971","San Telmo","COMUNA 01",1063,""
"649",-58.3684789196719,-34.620508114873,"2015-05-01 00:00:00","POSTE","TAXI "," 03 VEHICULOS","","NUEVO","Av. Paseo Colon","1093","San Telmo","COMUNA 01",1063,""
"650",-58.3685295480168,-34.6209081817405,"2015-05-01 00:00:00","POSTE","33","61","","NUEVO","Av. Paseo Colon","1131","San Telmo","COMUNA 01",1063,""
"651",-58.3684693897037,-34.6214728747833,"2015-05-01 00:00:00","POSTE","130","","","NUEVO","Av. Paseo Colon","1195","San Telmo","COMUNA 01",1063,""
"652",-58.3682842462237,-34.6230123558321,"2015-05-01 00:00:00","POSTE","86","93","","NUEVO","Av. Paseo Colon","1315","San Telmo","COMUNA 01",1063,""
"653",-58.3682842462237,-34.6230123558321,"2015-05-01 00:00:00","POSTE","130","","","NUEVO","Av. Paseo Colon","1315","San Telmo","COMUNA 01",1063,""
