"","long","lat","smp","calle","num","tipo1_16","tipo2_16","pisos_16","nombre","observacio","barrio","comuna","X5_dig","X4_dig","X3_dig","X2_dig","rama","subrama","ssrama"
"121",-58.3775752973103,-34.6194102911738,"004-005-025","CALVO, CARLOS",815,"E","VIVIENDA",1,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"122",-58.3775752973103,-34.6194102911738,"004-005-025","CALVO, CARLOS",813,"L","MINIMERCADO",1,"","","CONSTITUCION",1,52110,5211,521,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","AUTOSERVICIO Y SUPERMERCADO"
"123",-58.3775752973103,-34.6194102911738,"004-005-025","CALVO, CARLOS",817,"L","RESTAURANTE",1,"","","CONSTITUCION",1,55204,5520,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","RESTAURANT"
"124",-58.3774066719705,-34.6196019231551,"004-005-026","PIEDRAS",995,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"125",-58.3774066719705,-34.6196019231551,"004-005-026","PIEDRAS",991,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"126",-58.3774066719705,-34.6196019231551,"004-005-026","PIEDRAS",993,"L","PELUQUERIA",1,"","","CONSTITUCION",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"127",-58.3774066719705,-34.6196019231551,"004-005-026","PIEDRAS",989,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"128",-58.3774066719705,-34.6196019231551,"004-005-026","CALVO, CARLOS",801,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"129",-58.3774072344168,-34.6194876639542,"004-005-027","PIEDRAS",985,"E","CASA",2,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"130",-58.3774109250857,-34.619404086807,"004-005-028","PIEDRAS",975,"E","VIVIENDA",10,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"131",-58.377408925749,-34.6193241441085,"004-005-029","PIEDRAS",971,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"132",-58.377408925749,-34.6193241441085,"004-005-029","PIEDRAS",973,"E","VU - VIVIENDA UNICA",2,"","","CONSTITUCION",1,6,0,0,0,"EDIFICIOS","VIVIENDA UNICA",""
"133",-58.377412745088,-34.6192349853884,"004-005-030A","PIEDRAS",967,"L","ALMACEN",1,"","","CONSTITUCION",1,52212,5221,522,52,"COMERCIO","VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS ESPECIALIZADOS","ALMACEN Y DIETETICA"
"134",-58.377412745088,-34.6192349853884,"004-005-030A","PIEDRAS",957,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"135",-58.377412745088,-34.6192349853884,"004-005-030A","PIEDRAS",957,"SU","USO UNICO",1,"","","CONSTITUCION",1,7,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"136",-58.3774126195508,-34.6191476661206,"004-005-032","PIEDRAS",949,"E","CASA",1,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"137",-58.3774931658576,-34.619082153191,"004-005-033","PIEDRAS",933,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"138",-58.3774931658576,-34.619082153191,"004-005-033","PIEDRAS",945,"L","FERRETERIA",1,"","","CONSTITUCION",1,52363,5236,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","MATERIALES DE CONSTRUCCION, FERRETERIA, PINTURERIA, VIDRIOS"
"139",-58.3774941498347,-34.6189983459363,"004-005-034","PIEDRAS",937,"L","DEPOSITO",1,"","","CONSTITUCION",1,63200,6320,632,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS DE ALMACENAMIENTO Y DEPOSITO",""
"140",-58.3774941498347,-34.6189983459363,"004-005-034","PIEDRAS",933,"L","DROGUERIA",1,"","","CONSTITUCION",1,52313,5231,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","INSTRUM . MEDICO, ODONTOL. Y ARTS. ORTOPED."
"141",-58.3774941498347,-34.6189983459363,"004-005-034","PIEDRAS",939,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"142",-58.3774922470623,-34.6189245367249,"004-005-035","PIEDRAS",929,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"143",-58.377497985684,-34.6188454868495,"004-005-036","PIEDRAS",919,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"144",-58.3774941967156,-34.6187646284326,"004-005-037","PIEDRAS",915,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"145",-58.3774578569022,-34.6186911221,"004-005-038","PIEDRAS",907,"E","CASA",1,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"146",-58.377454713756,-34.6176713277008,"004-006-001A","PIEDRAS",813,"E","VIVIENDA",4,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"147",-58.377454713756,-34.6176713277008,"004-006-001A","PIEDRAS",813,"L","PINTURERIA",1,"","","CONSTITUCION",1,52364,5236,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","MATERIALES DE CONSTRUCCION, FERRETERIA, PINTURERIA, VIDRIOS"
"148",-58.377454713756,-34.6176713277008,"004-006-001A","PIEDRAS",819,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"149",-58.377586242767,-34.6177032761404,"004-006-002C","INDEPENDENCIA AV.",816,"L","MAXIKIOSCO",1,"","","CONSTITUCION",1,52119,5211,521,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","MAXIKIOSCO"
"150",-58.377586242767,-34.6177032761404,"004-006-002C","INDEPENDENCIA AV.",820,"L","FERRETERIA",1,"","","CONSTITUCION",1,52363,5236,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","MATERIALES DE CONSTRUCCION, FERRETERIA, PINTURERIA, VIDRIOS"
"151",-58.377586242767,-34.6177032761404,"004-006-002C","INDEPENDENCIA AV.",818,"E","VIVIENDA",11,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"152",-58.377586242767,-34.6177032761404,"004-006-002C","INDEPENDENCIA AV.",814,"L","LOTERIA",1,"","","CONSTITUCION",1,92400,9240,924,92,"SERVICIOS DE ESPARCIMIENTO, CULTURALES Y DEPORTIVOS","LOTERIA",""
"153",-58.3777323968096,-34.6177078479697,"004-006-003C","INDEPENDENCIA AV.",824,"L","LAVADERO DE AUTOS",1,"","","CONSTITUCION",1,50210,5021,502,50,"VENTA Y REP. DE VEHICULOS AUTOMOTORES","MANTENIMIENTO Y REPARACION",""
"154",-58.3778403411766,-34.6177078959067,"004-006-005A","INDEPENDENCIA AV.",834,"E","VU - VIVIENDA UNICA",3,"","","CONSTITUCION",1,6,0,0,0,"EDIFICIOS","VIVIENDA UNICA",""
"155",-58.3778403411766,-34.6177078959067,"004-006-005A","INDEPENDENCIA AV.",836,"L","BIJOUTERIE",1,"","","CONSTITUCION",1,52399,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","OBJETOS, ARTESANIAS Y REGALOS PARA EL HOGAR"
"156",-58.3779185681691,-34.6178370788006,"004-006-006B","INDEPENDENCIA AV.",838,"L","SUPERMERCADO",1,"DIA","","CONSTITUCION",1,52110,5211,521,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","AUTOSERVICIO Y SUPERMERCADO"
"157",-58.3780052581326,-34.6178556526157,"004-006-007B","INDEPENDENCIA AV.",844,"E","VIVIENDA",1,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"158",-58.3780874698439,-34.6178649096417,"004-006-008","INDEPENDENCIA AV.",854,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"159",-58.3780874698439,-34.6178649096417,"004-006-008","INDEPENDENCIA AV.",850,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"160",-58.3781750858212,-34.6178664429706,"004-006-009","INDEPENDENCIA AV.",858,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"161",-58.3782627379234,-34.6177296514617,"004-006-010B","INDEPENDENCIA AV.",860,"E","VIVIENDA",4,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"162",-58.3782627379234,-34.6177296514617,"004-006-010B","INDEPENDENCIA AV.",864,"L","LOCUTORIO + INTERNET",1,"","","CONSTITUCION",1,64202,6420,642,64,"SERVICIO DE CORREO Y TELECOMUNICACIONES","SERVICIO DE CORREO Y TELECOMUNICACIONES","LOCUTORIOS"
"163",-58.3783309554207,-34.6177910910586,"004-006-011B","INDEPENDENCIA AV.",868,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"164",-58.3783309554207,-34.6177910910586,"004-006-011B","INDEPENDENCIA AV.",872,"L","INMOBILIARIA",1,"MARTUL","","CONSTITUCION",1,70000,7000,700,70,"SERVICIOS INMOBILIARIOS","SERVICIOS INMOBILIARIOS",""
"165",-58.3783309554207,-34.6177910910586,"004-006-011B","INDEPENDENCIA AV.",870,"E","VIVIENDA",9,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"166",-58.3784507201322,-34.6177417447747,"004-006-012","INDEPENDENCIA AV.",874,"E","VIVIENDA",13,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"167",-58.3785263539671,-34.6177441391468,"004-006-013B","INDEPENDENCIA AV.",880,"E","VIVIENDA",13,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"168",-58.3786320381646,-34.6177377275886,"004-006-014A","INDEPENDENCIA AV.",888,"E","VIVIENDA",9,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"169",-58.3786320381646,-34.6177377275886,"004-006-014A","INDEPENDENCIA AV.",900,"L","CONFITERIA Y PANADERIA (ELABORACION)",1,"","","CONSTITUCION",1,15419,1541,154,15,"ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS","ELABORACION DE PRODUCTOS ALIMENTICIOS","ELABORACION DE PRODUCTOS DE PANADERIA"
"170",-58.3786320381646,-34.6177377275886,"004-006-014A","INDEPENDENCIA AV.",882,"L","ODONTOLOGIA",1,"","","CONSTITUCION",1,85130,8513,851,85,"SERVICOS SOCIALES Y DE SALUD","SERVICIOS DE ATENCION MEDICA","SERVICOS DE ODONTOLOGIA"
"171",-58.3786320381646,-34.6177377275886,"004-006-014A","TACUARI",814,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"172",-58.3786320381646,-34.6177377275886,"004-006-014A","TACUARI",812,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"173",-58.3785766100297,-34.6178530909771,"004-006-016","TACUARI",820,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"174",-58.3785766100297,-34.6178530909771,"004-006-016","TACUARI",832,"E","VIVIENDA",5,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"175",-58.378507541306,-34.6179157813233,"004-006-017","TACUARI",834,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"176",-58.378507541306,-34.6179157813233,"004-006-017","TACUARI",836,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"177",-58.3784526226691,-34.6179817201713,"004-006-018","TACUARI",848,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"178",-58.3784526226691,-34.6179817201713,"004-006-018","TACUARI",846,"E","CASA",3,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"179",-58.378450478313,-34.6180655525853,"004-006-019","TACUARI",850,"E","VIVIENDA",6,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"180",-58.378450478313,-34.6180655525853,"004-006-019","TACUARI",856,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"181",-58.3783548942565,-34.6181594781755,"004-006-020A","TACUARI",862,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"182",-58.3783548942565,-34.6181594781755,"004-006-020A","TACUARI",864,"L","VERDULERIA",1,"","","CONSTITUCION",1,52230,5223,522,52,"COMERCIO","VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS ESPECIALIZADOS","FRUTAS Y VERDURAS"
"183",-58.3783548942565,-34.6181594781755,"004-006-020A","TACUARI",866,"E","VIVIENDA",9,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"184",-58.3783549830718,-34.6182687066962,"004-006-022","TACUARI",870,"EDU","ACTIVIDADES RELIGIOSAS",1,"INMACULADA CONCEPCION","","CONSTITUCION",1,91910,9191,919,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE ORGANIZACIONES RELIGIOSAS",""
"185",-58.3784170529366,-34.618363247582,"004-006-023","TACUARI",886,"LOTE","LOTE",0,"","","CONSTITUCION",1,15,0,0,0,"LOTE","LOTE",""
"186",-58.3785730263788,-34.6184346125721,"004-006-024","TACUARI",900,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"187",-58.3785730263788,-34.6184346125721,"004-006-024","TACUARI",892,"E","VIVIENDA",7,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"188",-58.3785730263788,-34.6184346125721,"004-006-024","ESTADOS UNIDOS",889,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"189",-58.3784400126309,-34.6184369705706,"004-006-025","ESTADOS UNIDOS",877,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"190",-58.378330150536,-34.6184368099272,"004-006-026","ESTADOS UNIDOS",867,"EDU","OBRA SOCIAL",1,"OBRA SOCIAL DE COMISARIOS NAVALES","","CONSTITUCION",1,75110,7511,751,75,"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA","SERVICIOS SOCIALES",""
"191",-58.378203181073,-34.6184346852218,"004-006-027","ESTADOS UNIDOS",867,"U","UNIFICADO EDU",1,"OBRA SOCIAL DE COMISARIOS NAVALES","","CONSTITUCION",1,32,0,0,0,"UNIFICADO","UNIFICADO EDU",""
"192",-58.3780813089332,-34.6184043543037,"004-006-028","ESTADOS UNIDOS",851,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"193",-58.3779825810271,-34.6183512749383,"004-006-029","ESTADOS UNIDOS",843,"E","VIVIENDA",6,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"194",-58.377862158163,-34.6183544350873,"004-006-030A","ESTADOS UNIDOS",829,"E","VIVIENDA",4,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"195",-58.3777411302511,-34.6183533868053,"004-006-032","ESTADOS UNIDOS",827,"EDU","HOTEL",2,"LOS ROBLES","","CONSTITUCION",1,55122,5512,551,55,"SERVICIO DE HOTELERIA Y RESTAURANTES","HOTELERIA","HOTEL"
"196",-58.377444164349,-34.6184265846044,"004-006-033B","PIEDRAS",897,"E","VIVIENDA",5,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"197",-58.377444164349,-34.6184265846044,"004-006-033B","ESTADOS UNIDOS",813,"L","VINOS (VENTA)",1,"","","CONSTITUCION",1,52250,5225,522,52,"COMERCIO","VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS ESPECIALIZADOS","VENTA DE BEBIDAS"
"198",-58.377444164349,-34.6184265846044,"004-006-033B","PIEDRAS",895,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"199",-58.3776111439107,-34.6184288085407,"004-006-033D","ESTADOS UNIDOS",815,"E","VIVIENDA",7,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"200",-58.37753386348,-34.6183289468137,"004-006-033E","PIEDRAS",881,"E","VIVIENDA",5,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"201",-58.3775387657256,-34.6182583301844,"004-006-033F","PIEDRAS",873,"E","VIVIENDA",5,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"202",-58.3776997059922,-34.6181910786328,"004-006-034","PIEDRAS",871,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"203",-58.3776997059922,-34.6181910786328,"004-006-034","PIEDRAS",867,"E","VIVIENDA",5,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"204",-58.3777225647414,-34.6181276642481,"004-006-035","PIEDRAS",865,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"205",-58.3774522828864,-34.6180762888985,"004-006-036","PIEDRAS",855,"E","VU - VIVIENDA UNICA",2,"","","CONSTITUCION",1,6,0,0,0,"EDIFICIOS","VIVIENDA UNICA",""
"206",-58.3774522828864,-34.6180762888985,"004-006-036","PIEDRAS",857,"L","CENTRO DE ESTETICA CORPORAL",1,"","","CONSTITUCION",1,93020,9302,930,93,"OTROS SERVICIOS","PELUQUERIA Y TRATAMIENTOS DE BELLEZA",""
"207",-58.3774542046239,-34.6180237535288,"004-006-037","PIEDRAS",847,"E","CASA",2,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"208",-58.3776570959743,-34.6179533284249,"004-006-038B","PIEDRAS",837,"E","VIVIENDA",10,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"209",-58.3776570959743,-34.6179533284249,"004-006-038B","PIEDRAS",841,"L","I FEMENINA",1,"","","CONSTITUCION",1,52339,5233,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","VENTA DE PRENDAS Y ACCESORIOS"
"210",-58.3776570959743,-34.6179533284249,"004-006-038B","PIEDRAS",843,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"211",-58.3776570959743,-34.6179533284249,"004-006-038B","PIEDRAS",831,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"212",-58.3776570959743,-34.6179533284249,"004-006-038B","PIEDRAS",835,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"213",-58.3774625329723,-34.6178112903809,"004-006-040B","PIEDRAS",825,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"214",-58.3774625329723,-34.6178112903809,"004-006-040B","PIEDRAS",823,"E","VIVIENDA",7,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"215",-58.3774625329723,-34.6178112903809,"004-006-040B","PIEDRAS",821,"L","PINTURERIA",1,"","","CONSTITUCION",1,52364,5236,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","MATERIALES DE CONSTRUCCION, FERRETERIA, PINTURERIA, VIDRIOS"
"216",-58.3784829685191,-34.6217825127762,"004-003-017A","TACUARI",1174,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"217",-58.3784783453241,-34.6218611848144,"004-003-017B","TACUARI",1182,"E","VIVIENDA",2,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"218",-58.3784790572402,-34.6219401682656,"004-003-018B","SAN JUAN AV.",897,"L","KIOSCO + ALMACEN",1,"","","CONSTITUCION",1,52119,5211,521,52,"COMERCIO","VENTA AL POR MENOR EXEPTO LA ESPECIALIZADA","KIOSCO"
"219",-58.3784790572402,-34.6219401682656,"004-003-018B","SAN JUAN AV.",895,"E","VIVIENDA",4,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"220",-58.3784790572402,-34.6219401682656,"004-003-018B","SAN JUAN AV.",893,"L","VERDULERIA",1,"","","CONSTITUCION",1,52230,5223,522,52,"COMERCIO","VENTA AL POR MENOR DE PRODUCTOS ALIMENTICIOS ESPECIALIZADOS","FRUTAS Y VERDURAS"
"221",-58.3784790572402,-34.6219401682656,"004-003-018B","SAN JUAN AV.",891,"L","LOTERIA",1,"LA BILLETERA","","CONSTITUCION",1,92400,9240,924,92,"SERVICIOS DE ESPARCIMIENTO, CULTURALES Y DEPORTIVOS","LOTERIA",""
"222",-58.3781640070937,-34.6217237527184,"004-003-021A","AV. SAN JUAN",871,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"223",-58.3780005875452,-34.621720216412,"004-003-023B","SAN JUAN AV.",855,"GA","GARAGE",3,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"224",-58.3778632340479,-34.6219313024003,"004-003-024B","SAN JUAN AV.",837,"E","CASA",1,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"225",-58.377744193222,-34.6219301723977,"004-003-025C","SAN JUAN AV.",847,"U","UNIFICADO EDIFICIO",1,"","","CONSTITUCION",1,31,0,0,0,"UNIFICADO","UNIFICADO EDIFICIO",""
"226",-58.3775888643168,-34.6219284364786,"004-003-027C","SAN JUAN AV.",835,"E","CASA",2,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"227",-58.3775888643168,-34.6219284364786,"004-003-027C","SAN JUAN AV.",823,"E","CASA",1,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"228",-58.3775888643168,-34.6219284364786,"004-003-027C","SAN JUAN AV.",835,"U","UNIFICADO EDIFICIO",1,"","","CONSTITUCION",1,31,0,0,0,"UNIFICADO","UNIFICADO EDIFICIO",""
"229",-58.3773946910192,-34.6219265294877,"004-003-029B","SAN JUAN AV.",800,"EDU","ASOCIACION CIVIL",2,"ASAMBLEA SAN TELMO PZA DORREGO","","CONSTITUCION",1,91990,9199,919,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE ASOCIACIONES NCP",""
"230",-58.3774691297456,-34.6218601987923,"004-003-030","PIEDRAS",1181,"E","VIVIENDA",3,"","","CONSTITUCION",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"231",-58.3774700090395,-34.6217888641345,"004-003-031","PIEDRAS",1179,"E","CASA",2,"","","CONSTITUCION",1,4,0,0,0,"EDIFICIOS","CASA",""
"232",-58.3774700090395,-34.6217888641345,"004-003-031","PIEDRAS",1179,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"233",-58.3776491946624,-34.6216999785111,"004-003-032A","PIEDRAS",1171,"GA","GARAGE",2,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"234",-58.3775405335939,-34.6214776958476,"004-003-035A","PIEDRAS",1141,"E","OFICINAS",14,"","","CONSTITUCION",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"235",-58.3775405335939,-34.6214776958476,"004-003-035A","PIEDRAS",1141,"E","OFICINAS",14,"","","CONSTITUCION",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"236",-58.3775405335939,-34.6214776958476,"004-003-035A","PIEDRAS",1169,"U","UNIFICADO LOTE",0,"","","CONSTITUCION",1,36,0,0,0,"UNIFICADO","UNIFICADO LOTE",""
"237",-58.3775405335939,-34.6214776958476,"004-003-035A","PIEDRAS",1137,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"238",-58.3774476020323,-34.6213099775924,"004-003-038","PIEDRAS",1135,"L","LOCAL CERRADO",1,"","","CONSTITUCION",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"239",-58.3774476020323,-34.6213099775924,"004-003-038","PIEDRAS",1133,"GAP","GARAGE PRIVADO",1,"","","CONSTITUCION",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
